"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","PS","Software","Method","Trait.name","PVE"
"761","NsiI.TP75624",3,70673787,0.0000126632306651447,0.0971233112914143,124,0.248766452258858,0.384931539053599,0.0369119103632673,-0.255601087347915,0.0369119103632673,"124+36088im","PS_Y","GAPIT","MLM","Lg",13.6165086794741
"762","PstI.TP630184",1,61807366,0.0000140993181385394,0.139083333567801,124,0.248766452258858,0.383342567376395,0.0369881512046441,0.0981322861742691,0.0369881512046443,"124+36088im","PS_Y","GAPIT","MLM","Lg",13.4576115117537
"763","NsiI.TP279529",11,12227,0.0000178187686402098,0.0785995244153468,124,0.248766452258858,0.379891872094336,0.0424961433188421,0.112892470780264,0.0424961433188422,"124+36088im","PS_Y","GAPIT","MLM","Lg",13.1125419835478
"764","PstI.TP85647",10,60886778,0.0000125578858826684,0.0566037735849056,106,0.216234415439029,0.387721589276944,0.0345969756067514,-1.20571827894886,0.0345969756067514,"C106+4202","PS_Y","GAPIT","GLM","AIL",17.1487173837915
"765","PstI.TP411848",11,3188,0.0000234840064994963,0.476415094339623,106,0.325720217090561,0.463137998217755,0.0375079474531882,-0.277131882152468,0.0375079474531882,"C106+4202","PS_Y","GAPIT","GLM","CmN",13.7417781127194
"766","PstI.TP521834",4,53924496,0.0000299907522893467,0.0707547169811321,106,0.325720217090561,0.459228460027411,0.0375079474531882,0.506413316676153,0.0375079474531882,"C106+4202","PS_Y","GAPIT","GLM","CmN",13.350824293685
"767","PstI.TP110898",10,9880843,0.0000475519974285742,0.0566037735849056,106,0.325720217090561,0.451924699473527,0.0375079474531882,0.541256994705784,0.0375079474531882,"C106+4202","PS_Y","GAPIT","GLM","CmN",12.6204482382966
"768","PstI.TP1263163",9,8556161,0.0000544579999320337,0.117924528301887,106,0.325720217090561,0.449792036144332,0.0375079474531882,-0.386968237853413,0.0375079474531882,"C106+4202","PS_Y","GAPIT","GLM","CmN",12.4071819053771
"769","PstI.TP1123778",2,61958273,0.0000780412571318665,0.080188679245283,106,0.325720217090561,0.444168977731204,0.0430007326796584,-0.478604088344178,0.0430007326796584,"C106+4202","PS_Y","GAPIT","GLM","CmN",11.8448760640643
"770","NsiI.TP217838",3,3586934,0.000106942600439608,0.0518867924528302,106,0.325720217090561,0.439287995726463,0.0491044773685202,0.480546102248041,0.04910447736852,"C106+4202","PS_Y","GAPIT","GLM","CmN",11.3567778635902
"771","NsiI.TP727162",5,15122057,0.0000192912008289917,0.144736842105263,114,0.343213695501718,0.468704339817755,0.0407237249500016,0.000164215567680078,0.0407237249500015,"C116+3293","PS_Y","GAPIT","GLM","ADD",12.5490644316037
"772","PstI.TP85647",10,60886778,0.0000077183195344931,0.0560344827586207,116,0.266674791648176,0.418353052437057,0.0162933725373149,-1.16867631742353,0.0162933725373149,"C116+3293","PS_Y","GAPIT","GLM","AIL",15.1678260788881
"773","PstI.TP10692",11,83,0.000027165810875945,0.168103448275862,116,0.266674791648176,0.398605438975026,0.0286735133795599,0.829265917253391,0.02867351337956,"C116+3293","PS_Y","GAPIT","GLM","AIL",13.193064732685
"774","PstI.TP1123778",2,61958273,0.0000207090760829968,0.0905172413793103,116,0.401191044543903,0.51236039809473,0.041450105442924,-0.469509886458457,0.041450105442924,"C116+3293","PS_Y","GAPIT","GLM","CmN",11.1169353550827
"775","PstI.TP110898",10,9880843,0.0000596745761921103,0.0517241379310345,116,0.401191044543903,0.499069311532,0.041450105442924,0.531116692160025,0.041450105442924,"C116+3293","PS_Y","GAPIT","GLM","CmN",9.7878266988097
"776","PstI.TP411848",11,3188,0.0000725685791986782,0.461206896551724,116,0.401191044543903,0.496648311744286,0.041450105442924,-0.247141845345638,0.041450105442924,"C116+3293","PS_Y","GAPIT","GLM","CmN",9.5457267200383
"777","PstI.TP10996",6,57974096,0.0000785411756379422,0.120689655172414,116,0.401191044543903,0.495672705519601,0.041450105442924,-0.387737042358398,0.041450105442924,"C116+3293","PS_Y","GAPIT","GLM","CmN",9.44816609756981
"778","PstI.TP15780",9,56211895,0.0000985340849774336,0.181034482758621,116,0.401191044543903,0.492885573014066,0.0416010906774725,-0.305153392056202,0.0416010906774725,"C116+3293","PS_Y","GAPIT","GLM","CmN",9.1694528470163
"779","PstI.TP285646",7,59945480,0.000186617708173861,0.0689655172413793,116,0.401191044543903,0.485118792603695,0.0498618145968625,-0.549313010546351,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",8.3927748059792
"780","PstI.TP246674",4,4598220,0.000193347862497985,0.0732758620689655,116,0.401191044543903,0.484691534524417,0.0498618145968625,-0.398109706966714,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",8.3500489980514
"781","PstI.TP629514",6,40243524,0.000207873052246932,0.0905172413793103,116,0.401191044543903,0.483819161731582,0.0498618145968625,-0.415581577935203,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",8.2628117187679
"782","NsiI.TP726681",3,62054481,0.000239003300744152,0.0603448275862069,116,0.401191044543903,0.482143032454605,0.0498618145968625,-0.507224578980436,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",8.0951987910702
"783","PstI.TP292268",5,3450082,0.000251937932831432,0.0775862068965517,116,0.401191044543903,0.481511537787495,0.0498618145968625,0.465896553023578,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",8.0320493243592
"784","PstI.TP339945",11,2686,0.000259819971845328,0.0646551724137931,116,0.401191044543903,0.481142824609274,0.0498618145968625,-0.550315514618049,0.0498618145968625,"C116+3293","PS_Y","GAPIT","GLM","CmN",7.9951780065371
"785","PstI.TP478050",3,63462498,0.000000204414963537417,0.0560344827586207,116,0.352192263956968,0.539267488664221,0.000431519988027488,0.922707993992466,0.000431519988027487,"C116+3293","PS_Y","GAPIT","GLM","GS",18.7075224707253
"786","PstI.TP404112",4,61296221,0.00000343882016811936,0.0689655172413793,116,0.352192263956968,0.497648946621527,0.00362967468744998,0.546736330859133,0.00362967468744998,"C116+3293","PS_Y","GAPIT","GLM","GS",14.5456682664559
"787","PstI.TP807213",1,57183105,0.00000589529098241148,0.0948275862068966,116,0.352192263956968,0.489981501048803,0.00409363792302448,0.794074370623498,0.00409363792302448,"C116+3293","PS_Y","GAPIT","GLM","GS",13.7789237091835
"788","NsiI.TP87403",11,10095,0.00000775677484230124,0.0517241379310345,116,0.352192263956968,0.486112543716245,0.00409363792302448,-0.616376906059093,0.00409363792302448,"C116+3293","PS_Y","GAPIT","GLM","GS",13.3920279759277
"789","PstI.TP890801",2,72613106,0.0000231875528628784,0.0862068965517241,116,0.352192263956968,0.470905708793217,0.00756239471649928,-0.459665993184286,0.00756239471649927,"C116+3293","PS_Y","GAPIT","GLM","GS",11.8713444836249
"790","PstI.TP847969",11,5876,0.0000235551159481864,0.0646551724137931,116,0.352192263956968,0.470690020194582,0.00756239471649928,-0.593084917834416,0.00756239471649927,"C116+3293","PS_Y","GAPIT","GLM","GS",11.8497756237614
"791","PstI.TP490779",11,3725,0.0000250766286193723,0.0603448275862069,116,0.352192263956968,0.469832370599312,0.00756239471649928,0.732108133636524,0.00756239471649927,"C116+3293","PS_Y","GAPIT","GLM","GS",11.7640106642344
"792","PstI.TP9218",11,63,0.0000368904948592404,0.146551724137931,116,0.352192263956968,0.464570273453594,0.00973447933098205,0.374586373147658,0.00973447933098206,"C116+3293","PS_Y","GAPIT","GLM","GS",11.2378009496626
"793","PstI.TP84880",1,63680478,0.0000448849791102597,0.133620689655172,116,0.352192263956968,0.461914342236611,0.0105280212113065,-0.508850368952837,0.0105280212113065,"C116+3293","PS_Y","GAPIT","GLM","GS",10.9722078279643
"794","PstI.TP1158983",11,8136,0.0000670034568246682,0.112068965517241,116,0.352192263956968,0.456527275079316,0.0141444297356875,-0.426354067420821,0.0141444297356875,"C116+3293","PS_Y","GAPIT","GLM","GS",10.4335011122348
"795","PstI.TP1216947",11,8569,0.00017172678793291,0.0948275862068965,116,0.352192263956968,0.444074096973412,0.032955931756943,-0.358149991535039,0.032955931756943,"C116+3293","PS_Y","GAPIT","GLM","GS",9.1881833016444
"796","NsiI.TP769989",6,55440097,0.000226188961368123,0.0646551724137931,116,0.352192263956968,0.440483591481028,0.037684533680657,0.659342563511728,0.037684533680657,"C116+3293","PS_Y","GAPIT","GLM","GS",8.829132752406
"797","PstI.TP252584",11,2055,0.000232069605802246,0.443965517241379,116,0.352192263956968,0.440150317847922,0.037684533680657,-0.248241467411348,0.037684533680657,"C116+3293","PS_Y","GAPIT","GLM","GS",8.7958053890954
"798","NsiI.TP437479",7,15545472,0.000298038954764768,0.0603448275862069,116,0.352192263956968,0.43691315655828,0.0449400166791733,-0.575955536613136,0.0449400166791732,"C116+3293","PS_Y","GAPIT","GLM","GS",8.4720892601312
"799","PstI.TP1212372",10,6070004,0.000020240210905345,0.125,116,0.188783851978276,0.339781240115501,0.0427270852211834,-0.150277241925369,0.0427270852211833,"C116+3293","PS_Y","GAPIT","GLM","Lg",15.0997388137225
"800","PstI.TP478050",3,63462498,0.00000211486178420646,0.0560344827586207,116,0.336254002201498,0.492453485434673,0.00446447322645983,0.876233056597407,0.00446447322645984,"C116+3293","PS_Y","GAPIT","MLM","GS",15.6199483233175
"801","PstI.TP404112",4,61296221,0.0000198451002852624,0.0689655172413793,116,0.336254002201498,0.460079713950983,0.0186646858133353,0.514114845736647,0.0186646858133353,"C116+3293","PS_Y","GAPIT","MLM","GS",12.3825711749485
"802","PstI.TP84880",1,63680478,0.0000265248969398417,0.133620689655172,116,0.336254002201498,0.45600126509784,0.0186646858133353,-0.557882872188323,0.0186646858133353,"C116+3293","PS_Y","GAPIT","MLM","GS",11.9747262896342
"803","PstI.TP847969",11,5876,0.0000608368054154994,0.0646551724137931,116,0.336254002201498,0.444481394824312,0.0264772270113524,-0.581020066406863,0.0264772270113524,"C116+3293","PS_Y","GAPIT","MLM","GS",10.8227392622814
"804","PstI.TP807213",1,57183105,0.000062712522528073,0.0948275862068966,116,0.336254002201498,0.444064213455411,0.0264772270113524,0.749825414244344,0.0264772270113524,"C116+3293","PS_Y","GAPIT","MLM","GS",10.7810211253913
"805","NsiI.TP87403",11,10095,0.0000872124323672675,0.0517241379310345,116,0.336254002201498,0.439552870155252,0.0306842407878836,-0.571605768696406,0.0306842407878836,"C116+3293","PS_Y","GAPIT","MLM","GS",10.3298867953754
"806","PstI.TP890801",2,72613106,0.000152467180292888,0.0862068965517241,116,0.336254002201498,0.431992958722402,0.0459797453711837,-0.425931429188964,0.0459797453711838,"C116+3293","PS_Y","GAPIT","MLM","GS",9.5738956520904
"807","PstI.TP490779",11,3725,0.000222593429247673,0.0603448275862069,116,0.336254002201498,0.426930892402927,0.0492516498916177,0.658383759768225,0.0492516498916178,"C116+3293","PS_Y","GAPIT","MLM","GS",9.0676890201429
"808","PstI.TP9218",11,63,0.000233272386336753,0.146551724137931,116,0.336254002201498,0.426307373256689,0.0492516498916177,0.34569474000571,0.0492516498916178,"C116+3293","PS_Y","GAPIT","MLM","GS",9.0053371055191
"809","PstI.TP1216947",11,8569,0.00025578696080407,0.0948275862068965,116,0.336254002201498,0.425083552141206,0.0492516498916177,-0.359079273624369,0.0492516498916178,"C116+3293","PS_Y","GAPIT","MLM","GS",8.8829549939708
"810","PstI.TP694159",3,61030989,0.00025664052525239,0.0775862068965517,116,0.336254002201498,0.42503935621768,0.0492516498916177,0.541921411767661,0.0492516498916178,"C116+3293","PS_Y","GAPIT","MLM","GS",8.8785354016182
"811","NsiI.TP727162",5,15122057,0.0000177673405676577,0.135245901639344,122,0.462923457461693,0.558508589101101,0.0287830917196054,0.000159619023908182,0.0287830917196055,"C124+2560","PS_Y","GAPIT","GLM","ADD",9.5585131639408
"812","PstI.TP85647",10,60886778,0.00000324696876957054,0.0524193548387096,124,0.302194976736049,0.447663716576123,0.00526008940670427,-1.19982648110578,0.00526008940670427,"C124+2560","PS_Y","GAPIT","GLM","AIL",14.5468739840074
"813","PstI.TP411848",11,3188,0.0000474623776113776,0.439516129032258,124,0.46826446362031,0.550989111879862,0.0383327345589009,-0.252387653617426,0.038332734558901,"C124+2560","PS_Y","GAPIT","GLM","CmN",8.2724648259552
"814","PstI.TP15780",9,56211895,0.00007973402180579,0.169354838709677,124,0.46826446362031,0.54573469560518,0.0383327345589009,-0.306116790691997,0.038332734558901,"C124+2560","PS_Y","GAPIT","GLM","CmN",7.747023198487
"815","PstI.TP285646",7,59945480,0.0000830574099712604,0.0685483870967742,124,0.46826446362031,0.545323678694544,0.0383327345589009,-0.563630691224806,0.038332734558901,"C124+2560","PS_Y","GAPIT","GLM","CmN",7.7059215074234
"816","PstI.TP1123778",2,61958273,0.0000946487273059283,0.0967741935483871,124,0.46826446362031,0.544011330915137,0.0383327345589009,-0.389836358792927,0.038332734558901,"C124+2560","PS_Y","GAPIT","GLM","CmN",7.5746867294827
"817","PstI.TP404112",4,61296221,0.00000026314535679383,0.0887096774193549,124,0.49785639768024,0.628767667355581,0.000426295478006004,0.561396920611145,0.000426295478006005,"C124+2560","PS_Y","GAPIT","GLM","GS",13.0911269675341
"818","PstI.TP890801",2,72613106,0.00000440339516875388,0.0806451612903226,124,0.49785639768024,0.599444461264717,0.00187670071726273,-0.514237403306534,0.00187670071726273,"C124+2560","PS_Y","GAPIT","GLM","GS",10.1588063584477
"819","PstI.TP807213",1,57183105,0.00000445085861414032,0.120967741935484,124,0.49785639768024,0.599336002768128,0.00187670071726273,0.786470998882572,0.00187670071726273,"C124+2560","PS_Y","GAPIT","GLM","GS",10.1479605087888
"820","PstI.TP478050",3,63462498,0.00000463382893151292,0.0645161290322581,124,0.49785639768024,0.598928664381506,0.00187670071726273,0.795483262034941,0.00187670071726273,"C124+2560","PS_Y","GAPIT","GLM","GS",10.1072266701266
"821","PstI.TP460957",2,63153566,0.0000117132539254436,0.108870967741935,124,0.49785639768024,0.589645160047239,0.00373951276214474,0.513899319327217,0.00373951276214474,"C124+2560","PS_Y","GAPIT","GLM","GS",9.1788762366999
"822","PstI.TP593877",9,55077360,0.0000150217368004115,0.0604838709677419,124,0.49785639768024,0.587185046028677,0.00373951276214474,-0.576890585965267,0.00373951276214474,"C124+2560","PS_Y","GAPIT","GLM","GS",8.93286483484371
"823","PstI.TP84880",1,63680478,0.0000161583884784032,0.129032258064516,124,0.49785639768024,0.586466191673255,0.00373951276214474,-0.565742958636598,0.00373951276214474,"C124+2560","PS_Y","GAPIT","GLM","GS",8.8609793993015
"824","PstI.TP1172225",6,3890042,0.0000350497241988053,0.0524193548387096,124,0.49785639768024,0.578903727261497,0.00709756915025808,0.706460323682077,0.00709756915025807,"C124+2560","PS_Y","GAPIT","GLM","GS",8.1047329581257
"825","PstI.TP993272",2,58286678,0.000063529243424379,0.451612903225806,124,0.49785639768024,0.573181346607699,0.0107956128002316,1.09990536756635,0.0107956128002316,"C124+2560","PS_Y","GAPIT","GLM","GS",7.53249489274591
"826","NsiI.TP769989",6,55440097,0.0000680306627411035,0.0645161290322581,124,0.49785639768024,0.572527505802645,0.0107956128002316,0.740089472416462,0.0107956128002316,"C124+2560","PS_Y","GAPIT","GLM","GS",7.4671108122405
"827","PstI.TP133948",4,3870704,0.0000733035437052763,0.407258064516129,124,0.49785639768024,0.571815671348069,0.0107956128002316,-0.518512831993605,0.0107956128002316,"C124+2560","PS_Y","GAPIT","GLM","GS",7.3959273667829
"828","PstI.TP694159",3,61030989,0.0000898087617993796,0.0766129032258065,124,0.49785639768024,0.569885329040092,0.0121241828429162,0.579985793176075,0.0121241828429162,"C124+2560","PS_Y","GAPIT","GLM","GS",7.20289313598521
"829","PstI.TP624488",11,4383,0.00011557288555429,0.0524193548387097,124,0.49785639768024,0.567500276760215,0.0144021595844577,-0.58334226746053,0.0144021595844577,"C124+2560","PS_Y","GAPIT","GLM","GS",6.9643879079975
"830","PstI.TP401430",10,261208,0.000131689489846165,0.0564516129032258,124,0.49785639768024,0.566271252860842,0.0152383552536276,-0.801949240705525,0.0152383552536277,"C124+2560","PS_Y","GAPIT","GLM","GS",6.8414855180602
"831","PstI.TP974726",1,9504539,0.000190496790302184,0.0766129032258065,124,0.49785639768024,0.562815822934571,0.0205736533526358,0.404160743483014,0.0205736533526359,"C124+2560","PS_Y","GAPIT","GLM","GS",6.4959425254331
"832","PstI.TP856013",11,5962,0.000226892845407705,0.0564516129032258,124,0.49785639768024,0.561189943179592,0.0217566246650423,0.673644653885239,0.0217566246650422,"C124+2560","PS_Y","GAPIT","GLM","GS",6.3333545499352
"833","PstI.TP490779",11,3725,0.000231222620301547,0.0645161290322581,124,0.49785639768024,0.561014571053205,0.0217566246650423,0.579599771368066,0.0217566246650422,"C124+2560","PS_Y","GAPIT","GLM","GS",6.3158173372965
"834","PstI.TP1014210",11,7040,0.000241740274056025,0.0564516129032258,124,0.49785639768024,0.560602200935831,0.0217566246650423,-0.539025616412131,0.0217566246650422,"C124+2560","PS_Y","GAPIT","GLM","GS",6.2745803255591
"835","PstI.TP1193013",6,60825902,0.000325258526773835,0.100806451612903,124,0.49785639768024,0.557862622393491,0.027732569124927,0.660732150483006,0.027732569124927,"C124+2560","PS_Y","GAPIT","GLM","GS",6.00062247132511
"836","PstI.TP930653",9,56906789,0.000403645277393943,0.165322580645161,124,0.49785639768024,0.555881967303217,0.0326952674689094,0.335390432777187,0.0326952674689094,"C124+2560","PS_Y","GAPIT","GLM","GS",5.80255696229771
"837","PstI.TP166481",3,1960833,0.000525916962597197,0.0524193548387096,124,0.49785639768024,0.553469372151002,0.0405707371146409,-0.441019787427699,0.0405707371146409,"C124+2560","PS_Y","GAPIT","GLM","GS",5.5612974470762
"838","PstI.TP171713",4,6902976,0.000599834127579963,0.0685483870967742,124,0.49785639768024,0.552276413021647,0.0429366935113731,-0.468530681604851,0.0429366935113731,"C124+2560","PS_Y","GAPIT","GLM","GS",5.4420015341407
"839","PstI.TP781181",4,64170054,0.00060959503133431,0.237903225806452,124,0.49785639768024,0.552130269317315,0.0429366935113731,0.291679908104001,0.0429366935113731,"C124+2560","PS_Y","GAPIT","GLM","GS",5.4273871637075
"840","PstI.TP990909",8,62111760,0.000650175532004821,0.169354838709677,124,0.49785639768024,0.551547390850899,0.0438868484103254,0.274841305783897,0.0438868484103254,"C124+2560","PS_Y","GAPIT","GLM","GS",5.3690993170659
