"","SNP","Chromosome","Position","Trait.name","Method","QTN.effect","LOD.score","PVE","MAF","Genotype.for.code.1","Var_error","Var_phen..total.","Software","Ind.SNP","PS","P.value"
"1036","NsiI.TP149154",7,63638573,"HD_50","ISIS EM-BLASSO",-0.0491,3.2152,2.8929,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0001191516333218
"1037","PstI.TP1159423",11,8140,"HD_50","ISIS EM-BLASSO",0.0918,3.1563,9.1017,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000137594159606339
"1038","PstI.TP245404",1,79960134,"FD_50","mrMLM",-0.2058,3.6195,0,0.1543,"C",0.0498,0.1301,"mrMLMM","F96+4814","PS_Y",0.0000445348506269858
"1039","PstI.TP1268585",1,2988383,"FD_50","mrMLM",-0.199,3.2996,21.5169,0.383,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000969839794206751
"1040","PstI.TP570804",4,4364673,"FD_50","mrMLM",0.2678,3.3216,2.2724,0.3777,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000919178801694491
"1041","PstI.TP570804",4,4364673,"FD_50","FASTmrMLM",0.1952,3.5143,1.2072,0.375,"C",0.0478,0.1301,"mrMLMM","F96+4814","PS_Y",0.0000574910181567503
"1042","NsiI.TP274765",6,47625849,"FD_50","pLARmEB",-0.1358,4.7129,10.341,0.3333,"A",0.0419,0.1301,"mrMLMM","F96+4814","PS_Y",0.00000318273148217078
"1043","PstI.TP1159423",11,8140,"FD_50","pLARmEB",0.1129,3.6251,6.362,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000439339245644477
"1044","NsiI.TP395863",11,13491,"FD_50","pLARmEB",0.1819,6.0633,3.6727,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000126328110380736
"1045","PstI.TP245404",1,79960134,"FD_50","ISIS EM-BLASSO",-0.1804,4.8923,0,0.151,"C",0.0403,0.1301,"mrMLMM","F96+4814","PS_Y",0.00000207014134879104
"1046","PstI.TP570804",4,4364673,"FD_50","ISIS EM-BLASSO",0.2726,7.1982,2.3559,0.375,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000000854082847418544
"1047","PstI.TP230539",6,60169420,"FD_50","ISIS EM-BLASSO",0.1061,4.0067,2.6417,0.3073,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000174341187582571
"1048","NsiI.TP149154",7,63638573,"FD_50","ISIS EM-BLASSO",-0.0724,3.6972,3.9856,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000368807717226154
"1049","PstI.TP1159423",11,8140,"FD_50","ISIS EM-BLASSO",0.121,4.2565,9.9983,0.4115,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000954113410281979
"1050","PstI.TP8376",4,59384691,"HW_1","mrMLM",0.0047,3.7606,39.0083,0.2021,"A",0,0,"mrMLMM","F96+4814","PS_Y",0.0000316227766016838
"1051","PstI.TP1234552",10,60231357,"HW_1","mrMLM",0.0035,3.5844,7.6713,0.2447,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000484953390498341
"1052","NsiI.TP395863",11,13491,"HW_1","FASTmrMLM",0.0018,3.675,1.3397,0.1458,"C",0,0,"mrMLMM","F96+4814","PS_Y",0.0000389224348164442
"1053","PstI.TP570804",4,4364673,"HW_1","FASTmrEMMA",0.0086,3.5269,7.7045,0.375,"C",0,0,"mrMLMM","F96+4814","PS_Y",0.0000557570772178793
"1054","PstI.TP245404",1,79960134,"HW_1","pLARmEB",-0.0035,4.1953,0,0.151,"C",0,0,"mrMLMM","F96+4814","PS_Y",0.0000110585961931262
"1055","PstI.TP230539",6,60169420,"HW_1","pLARmEB",0.0016,3.3395,1.5301,0.3073,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000879832499441866
"1056","PstI.TP245404",1,79960134,"HW_1","ISIS EM-BLASSO",-0.0027,4.0784,0,0.151,"C",0,0,"mrMLMM","F96+4814","PS_Y",0.0000146622290610581
"1057","PstI.TP1036827",3,58816748,"HW_1","ISIS EM-BLASSO",0.0019,4.703,1.4181,0.25,"G",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000325986788904469
"1058","PstI.TP639463",6,60717357,"HW_1","ISIS EM-BLASSO",-0.002,5.1646,7.281,0.1771,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000010782016695999
"1059","NsiI.TP149154",7,63638573,"HW_1","ISIS EM-BLASSO",-0.0013,3.3404,3.2841,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000087801108709653
"1060","PstI.TP8376",4,59384691,"FW_1","mrMLM",0.0058,3.1183,37.0022,0.2021,"A",0,0.0001,"mrMLMM","F96+4814","PS_Y",0.000151008015416415
"1061","PstI.TP8376",4,59384691,"FW_1","FASTmrMLM",0.0047,3.4227,23.9014,0.1979,"A",0,0.0001,"mrMLMM","F96+4814","PS_Y",0.0000718455708792597
"1062","NsiI.TP395863",11,13491,"FW_1","FASTmrMLM",0.0023,3.8408,1.2829,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000260435390455169
"1063","PstI.TP8376",4,59384691,"FW_1","FASTmrEMMA",0.000047884,3.6431,0.0003,0.1979,"A",0,0.0001,"mrMLMM","F96+4814","PS_Y",0.0000420532921218042
"1064","PstI.TP1226186",3,7342289,"FW_1","pLARmEB",0.0026,3.3809,2.9679,0.2969,"C",0,0.0001,"mrMLMM","F96+4814","PS_Y",0.000079542639814536
"1065","PstI.TP332845",3,68039381,"FW_1","pLARmEB",-0.0032,4.3926,6.5718,0.4427,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000687384919590323
"1066","NsiI.TP274765",6,47625849,"FW_1","pLARmEB",-0.004,3.8434,13.491,0.3333,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000258761702571244
"1067","NsiI.TP395863",11,13491,"FW_1","pLARmEB",0.0052,4.4825,4.5656,0.1458,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.00000553732481981212
"1068","PstI.TP245404",1,79960134,"FW_1","ISIS EM-BLASSO",-0.0039,3.6595,0,0.151,"C",0,0.0001,"mrMLMM","F96+4814","PS_Y",0.000040411037451349
"1069","PstI.TP1036827",3,58816748,"FW_1","ISIS EM-BLASSO",0.0033,5.8448,2.6694,0.25,"G",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000212569034521711
"1070","PstI.TP639463",6,60717357,"FW_1","ISIS EM-BLASSO",-0.0039,6.3672,16.4433,0.1771,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000000613338179792623
"1071","NsiI.TP149154",7,63638573,"FW_1","ISIS EM-BLASSO",-0.0018,5.572,3.8716,0.4062,"C",NA,NA,"mrMLMM","F96+4814","PS_Y",0.000000407380277804113
"1072","PstI.TP865711",11,6040,"FW_1","ISIS EM-BLASSO",-0.0031,4.0192,9.0687,0.4583,"A",NA,NA,"mrMLMM","F96+4814","PS_Y",0.0000169160905027763
