"","SNP","Trait.name","X","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","PVE"
"2609","PstI.TP484104","GS",2068,11,3672,0.00011513852013331,0.102908310475642,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","3.02569993573856"
"2610","PstI.TP485067","Lg",2410,10,46676286,0.00000000509265345084705,0.0733565511685634,114,NA,NA,0.0000121455155117747,NA,0.0000121455155117747,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00112611282611493"
"2611","PstI.TP485114","CmN",93,9,57032697,0.0000266766323846437,0.0595459181325098,114,NA,NA,0.0161627427571254,NA,0.0161627427571254,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.130177384654"
"2612","PstI.TP485326","Lg",2682,1,77836863,0.000363631826404783,0.0830133728113772,114,NA,NA,0.033708541815912,NA,0.0337085418159119,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.466572829381611"
"2613","PstI.TP485510","Lg",2751,11,3676,0.000633509583593947,0.0636678514610517,114,NA,NA,0.0472144614091011,NA,0.0472144614091012,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0316441520906262"
"2614","PstI.TP489365","GS",2103,2,77061474,0.000236557612903137,0.0568747785446733,114,NA,NA,0.0350613130898355,NA,0.0350613130898356,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.68423387630079"
"2615","PstI.TP491926","FM_50",405,3,62555932,0.0000766315143353088,0.420812677391435,106,NA,NA,0.0295639874569484,NA,0.0295639874569484,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0108750374670133"
"2616","PstI.TP491926","fprinGW",2977,3,62555932,0.00021994079409409,0.420812677391435,106,NA,NA,0.0487454711452695,NA,0.0487454711452695,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0269029816082766"
"2617","PstI.TP492157","AIL",35,11,3737,0.000025991823434112,0.124044462779261,114,NA,NA,0.0358878682089734,NA,0.0358878682089734,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.362604427397629"
"2618","PstI.TP494123","GFW_50",1154,10,4301743,0.000276430982749366,0.211367995242038,106,NA,NA,0.044314554604904,NA,0.0443145546049039,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","12.5489160800534"
"2619","PstI.TP494123","GHW_1",1292,10,4301743,0.0000805050428280439,0.211367995242038,106,NA,NA,0.0201674952140825,NA,0.0201674952140825,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","10.7344285543711"
"2620","PstI.TP495406","AIL",25,10,8851249,0.00000828751904540811,0.0701618504353246,114,NA,NA,0.0241571971819152,NA,0.0241571971819151,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.51442376457957"
"2621","PstI.TP495406","GHW_1",1330,10,8851249,0.000109892619711299,0.0701618504353246,106,NA,NA,0.0201723848464282,NA,0.0201723848464283,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.51436959911018"
"2622","PstI.TP496496","Lg",2640,10,61042378,0.000266143207351348,0.0812465474697188,114,NA,NA,0.0287911321701972,NA,0.0287911321701973,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.384262531872187"
"2623","PstI.TP497168","Lg",2456,11,3766,0.000004054223502647,0.0549477536509049,114,NA,NA,0.00186593858541125,NA,0.00186593858541125,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.02933072133889"
"2624","PstI.TP50012","GFW_1",980,11,424,0.000584540904167773,0.163931909679223,106,NA,NA,0.0493081867522101,NA,0.0493081867522102,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.41031164129282"
"2625","PstI.TP504045","GHW_1",1746,11,3810,0.000955378712762049,0.194140796712096,106,NA,NA,0.0450585010681004,NA,0.0450585010681004,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.465646730418381"
"2626","PstI.TP504045","GS",2081,11,3810,0.000158506756634737,0.194140796712096,114,NA,NA,0.0268275242164884,NA,0.0268275242164883,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0269544139684705"
"2627","PstI.TP505800","GS",1938,11,3821,0.00000000163548008938335,0.0503743899984661,114,NA,NA,0.0000035754320554069,NA,0.0000035754320554069,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.166472457212796"
"2628","PstI.TP5073","Lg",2548,1,73274153,0.0000905388104831426,0.166192496344577,114,NA,NA,0.0158523700004426,NA,0.0158523700004426,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.11948730166084"
"2629","PstI.TP507502","Lg",2695,10,8533811,0.000394878146583449,0.0579082103182779,114,NA,NA,0.0349974097887507,NA,0.0349974097887507,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.572944645217689"
"2630","PstI.TP512725","Lg",2439,11,3867,0.00000206957777492284,0.0516178586301462,114,NA,NA,0.00135733258368315,NA,0.00135733258368314,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.7594287508681"
"2631","PstI.TP514943","Lg",2655,4,55295093,0.00030003798358367,0.250909580150762,114,NA,NA,0.0306652985581293,NA,0.0306652985581293,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.374900082581503"
"2632","PstI.TP515295","GFW_1",836,7,61776197,0.000171067599678301,0.264749314540774,106,NA,NA,0.0265219397469284,NA,0.0265219397469284,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0873299724873759"
"2633","PstI.TP515539","GFW_1",912,11,3884,0.000350787801639402,0.38087543001417,106,NA,NA,0.0377745603861297,NA,0.0377745603861297,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.78466555125341"
"2634","PstI.TP522628","fprinGW",2964,7,55214011,0.000188441375307983,0.188166172602709,106,NA,NA,0.0479958353381517,NA,0.0479958353381517,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00290959014698261"
"2635","PstI.TP522628","fprinW",3098,7,55214011,0.000139797406721381,0.188166172602709,106,NA,NA,0.03737292009881,NA,0.0373729200988098,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00511622354103516"
"2636","PstI.TP522628","FW_50",627,7,55214011,0.000148458975288134,0.188166172602709,106,NA,NA,0.0395831208428836,NA,0.0395831208428837,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0137741358612773"
"2637","PstI.TP522628","GFW_1",741,7,55214011,0.0000295173123547108,0.188166172602709,106,NA,NA,0.010685411732679,NA,0.010685411732679,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.000617792564997584"
"2638","PstI.TP522628","GHW_50",1874,7,55214011,0.0000783276825540119,0.188166172602709,106,NA,NA,0.0369880070419216,NA,0.0369880070419215,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.000104943513021298"
"2639","PstI.TP522628","HW_50",2387,7,55214011,0.0000563041456386567,0.188166172602709,106,NA,NA,0.0484912347291467,NA,0.0484912347291467,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.000232202837154698"
"2640","PstI.TP523812","GS",1995,5,18073563,0.00000983504342067541,0.0800726187350503,114,NA,NA,0.00373931201591303,NA,0.00373931201591303,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.32413633754981"
"2641","PstI.TP524216","Lg",2627,11,3915,0.000231301953294731,0.0560658782196043,114,NA,NA,0.0266139273804122,NA,0.0266139273804122,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0364212677424437"
"2642","PstI.TP525648","FM_50",423,11,3922,0.000120212116383,0.177995937227806,106,NA,NA,0.0366702867580421,NA,0.0366702867580421,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","5.04386617164368"
"2643","PstI.TP525648","fprinGW",2954,11,3922,0.000125276091177563,0.177995937227806,106,NA,NA,0.0353386341500235,NA,0.0353386341500235,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.52679503169196"
"2644","PstI.TP525648","fprinW",3112,11,3922,0.000175178305203373,0.177995937227806,106,NA,NA,0.0416045696703144,NA,0.0416045696703144,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.76303511222967"
"2645","PstI.TP525648","FW_50",642,11,3922,0.000190788144913657,0.177995937227806,106,NA,NA,0.0442932406519016,NA,0.0442932406519016,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.91018952434194"
"2646","PstI.TP525648","GFW_50",1175,11,3922,0.000323988115383029,0.177995937227806,106,NA,NA,0.0459661126011163,NA,0.0459661126011163,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","5.34635617984136"
"2647","PstI.TP525648","GHW_50",1884,11,3922,0.0000950366388243457,0.177995937227806,106,NA,NA,0.0383567874295059,NA,0.0383567874295059,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.29109816808186"
"2648","PstI.TP527171","AIL",34,11,3934,0.000019325529501363,0.0502260219063599,114,NA,NA,0.0281658856077087,NA,0.0281658856077087,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.03664914158298"
"2649","PstI.TP53013","CmN",79,9,59327122,0.00000865992729255219,0.0748148258765463,114,NA,NA,0.00811373330688622,NA,0.00811373330688622,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0116411563365371"
"2650","PstI.TP53013","GHW_1",1544,9,59327122,0.000460272625338355,0.0748148258765463,106,NA,NA,0.0341746754151228,NA,0.0341746754151228,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.178593357006673"
"2651","PstI.TP530566","Lg",2770,9,9994665,0.000698682784080108,0.0980504082218586,114,NA,NA,0.0494049707750877,NA,0.0494049707750877,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.16517142484917"
"2652","PstI.TP530627","GFW_1",848,4,57907294,0.000189539646144046,0.378408042070147,106,NA,NA,0.0276170924590587,NA,0.0276170924590587,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.09563140059451"
"2653","PstI.TP530627","GHW_1",1814,4,57907294,0.0011767134912029,0.378408042070147,106,NA,NA,0.0495342581420428,NA,0.0495342581420427,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.15636604745347"
"2654","PstI.TP532633","ADD",7,11,3982,0.0000122741510327888,0.168386227464313,112,NA,NA,0.0410920848788511,NA,0.041092084878851,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","3.69515483070749"
"2655","PstI.TP532665","GS",1951,11,3983,0.000000214068857882633,0.0761234157442199,114,NA,NA,0.000219108086467107,NA,0.000219108086467107,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.529101002915172"
"2656","PstI.TP534866","FD",123,10,59187610,0.000000277402145537116,0.160394079225094,114,NA,NA,0.0072773678860207,NA,0.0072773678860207,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","4.54695215952114"
"2657","PstI.TP537330","Lg",2574,11,4005,0.00012818972604414,0.13063289357635,114,NA,NA,0.0192167387030969,NA,0.019216738703097,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00576600566755607"
"2658","PstI.TP539779","ADD",3,2,5282633,0.00000304025058026896,0.0968645019613543,112,NA,NA,0.0206878400188221,NA,0.0206878400188222,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0513027029792032"
"2659","PstI.TP539833","Lg",2693,2,67766569,0.000388944339805113,0.119137349173084,114,NA,NA,0.0346505851822563,NA,0.0346505851822563,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.56104397010358"
"2660","PstI.TP540176","Lg",2594,11,4021,0.000168992617851392,0.101818081275372,114,NA,NA,0.022653974647315,NA,0.0226539746473151,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00941172926007851"
"2661","PstI.TP541575","GS",1978,2,74276308,0.00000340823464341397,0.0877983822062058,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0283760449305822"
"2662","PstI.TP54210","GHW_1",1662,11,451,0.000710207507065104,0.116595318817396,106,NA,NA,0.0394745017361593,NA,0.0394745017361593,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.226661128217895"
"2663","PstI.TP543083","CmN",78,7,7619505,0.00000777331392983426,0.186626308756478,114,NA,NA,0.0075527821346397,NA,0.0075527821346397,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.423760053913081"
"2664","PstI.TP543083","FM_50",391,7,7619505,0.0000539110735835137,0.186626308756478,106,NA,NA,0.0254518935340023,NA,0.0254518935340023,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.975667444772043"
"2665","PstI.TP543083","GFW_1",786,7,7619505,0.0000674829534286723,0.186626308756478,106,NA,NA,0.0150608878383575,NA,0.0150608878383575,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.577390154245036"
"2666","PstI.TP543083","GFW_50",1148,7,7619505,0.000236777124436426,0.186626308756478,106,NA,NA,0.0395644017991415,NA,0.0395644017991414,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.858056320884839"
"2667","PstI.TP543083","GHW_1",1357,7,7619505,0.000128776735777159,0.186626308756478,106,NA,NA,0.0203513788336024,NA,0.0203513788336023,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.588491787220274"
"2668","PstI.TP543485","GFW_1",922,11,4036,0.000398056200718325,0.449038891134817,106,NA,NA,0.0412751239906899,NA,0.0412751239906899,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.10219774985812"
"2669","PstI.TP543485","GFW_50",1133,11,4036,0.00018967831443397,0.449038891134817,106,NA,NA,0.0349917038265958,NA,0.0349917038265958,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.77750350446031"
"2670","PstI.TP543485","GHW_1",1630,11,4036,0.000622788967526328,0.449038891134817,106,NA,NA,0.0372169607610152,NA,0.0372169607610152,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.52259602034096"
"2671","PstI.TP544110","GFW_1",945,7,59986998,0.000470774881633087,0.243027702708102,106,NA,NA,0.0447474936404435,NA,0.0447474936404435,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.00654990357323079"
"2672","PstI.TP544906","GS",2036,1,12628073,0.0000466517460047659,0.194791447537808,114,NA,NA,0.0111260173153548,NA,0.0111260173153548,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.819380627349584"
"2673","PstI.TP545057","GFW_50",1170,3,54934171,0.000313313853002033,0.192036896010007,106,NA,NA,0.0458963216131831,NA,0.045896321613183,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.03275335193976"
"2674","PstI.TP545057","GHW_1",1676,3,54934171,0.000745603648174889,0.192036896010007,106,NA,NA,0.0403302393942681,NA,0.0403302393942681,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.20778169697913"
"2675","PstI.TP545057","GHW_50",1891,3,54934171,0.000109168773862419,0.192036896010007,106,NA,NA,0.039407819526982,NA,0.039407819526982,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.33945848916262"
"2676","PstI.TP547023","GHW_1",1372,2,75564773,0.000155852868691041,0.113789426484046,106,NA,NA,0.0224669858872582,NA,0.0224669858872582,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.68606621099778"
"2677","PstI.TP54867","GHW_1",1740,11,454,0.000936490937649186,0.236705779187647,106,NA,NA,0.044603106206585,NA,0.044603106206585,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.08592056030421"
"2678","PstI.TP548880","AIL",37,3,64984146,0.0000405450999986512,0.190504338401331,114,NA,NA,0.0477086361058311,NA,0.047708636105831,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.397199036528813"
"2679","PstI.TP550121","GS",2119,3,54367525,0.000320387143411954,0.0695901622325276,114,NA,NA,0.0435494109858507,NA,0.0435494109858508,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.337123837609928"
"2680","PstI.TP551551","FM_50",445,9,56031713,0.000171924105638108,0.480721685388086,106,NA,NA,0.0414440249939815,NA,0.0414440249939815,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","12.7053898318468"
"2681","PstI.TP551551","fprinGW",2995,9,56031713,0.000254996016606052,0.480721685388086,106,NA,NA,0.0494831327664948,NA,0.0494831327664947,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","12.9522242748407"
"2682","PstI.TP551551","GFW_1",796,9,56031713,0.0000783458519470065,0.480721685388086,106,NA,NA,0.016183662047069,NA,0.016183662047069,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","12.7036761324303"
"2683","PstI.TP551551","GFW_50",1109,9,56031713,0.00013464199832905,0.480721685388086,106,NA,NA,0.0296989257429293,NA,0.0296989257429294,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","13.3765200195986"
"2684","PstI.TP551551","GHW_1",1359,9,56031713,0.000132616855884993,0.480721685388086,106,NA,NA,0.0207087535552792,NA,0.0207087535552792,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.6130133113933"
"2685","PstI.TP551551","HD_1",2183,9,56031713,0.0000904870375303547,0.480721685388086,106,NA,NA,0.0449447995481808,NA,0.0449447995481808,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","11.5032983352884"
"2686","PstI.TP56482","FM_50",397,4,68544225,0.0000594173251334696,0.156317045318943,106,NA,NA,0.0259216821721251,NA,0.0259216821721251,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.800531512543266"
"2687","PstI.TP56482","fprinGW",2902,4,68544225,0.0000244182562585269,0.156317045318943,106,NA,NA,0.0156241106021023,NA,0.0156241106021023,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.924733655887556"
"2688","PstI.TP56482","fprinW",3081,4,68544225,0.0000976748127228433,0.156317045318943,106,NA,NA,0.0324354561641908,NA,0.0324354561641908,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.896444975903496"
"2689","PstI.TP56482","FW_50",610,4,68544225,0.0000935873428734718,0.156317045318943,106,NA,NA,0.0298110336486842,NA,0.0298110336486842,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.861385310978266"
"2690","PstI.TP56482","GFW_1",710,4,68544225,0.00000990514057205608,0.156317045318943,106,NA,NA,0.00626041104504006,NA,0.00626041104504005,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.30352811084888"
"2691","PstI.TP56482","GFW_50",1047,4,68544225,0.0000347843967852731,0.156317045318943,106,NA,NA,0.0162952475940152,NA,0.0162952475940153,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.997387907492531"
"2692","PstI.TP573755","FD_50",222,11,4123,0.0000583243402643082,0.194316281713423,106,NA,NA,0.0426906762218415,NA,0.0426906762218415,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.149855847634572"
"2693","PstI.TP573755","fprind",3164,11,4123,0.0000567122338002547,0.194316281713423,106,NA,NA,0.0476530364836632,NA,0.0476530364836632,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.158247370836311"
"2694","PstI.TP573755","GFW_1",865,11,4123,0.000218225675591352,0.194316281713423,106,NA,NA,0.0292088386401201,NA,0.02920883864012,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.167338024095623"
"2695","PstI.TP573755","GFW_50",1161,11,4123,0.00029361489052679,0.194316281713423,106,NA,NA,0.0453099590475283,NA,0.0453099590475283,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0797641391074301"
"2696","PstI.TP573755","GHW_1",1522,11,4123,0.00041395525458425,0.194316281713423,106,NA,NA,0.0325751678200312,NA,0.0325751678200312,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.291121448013803"
"2697","PstI.TP574024","GHW_1",1627,11,4130,0.000616878589490276,0.429583076033962,106,NA,NA,0.0370796477893245,NA,0.0370796477893245,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.02348231483453"
"2698","PstI.TP574201","Lg",2605,10,61087268,0.000183112555769393,0.417824090397785,114,NA,NA,0.023319295087642,NA,0.023319295087642,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.5589629783998"
"2699","PstI.TP581762","FM_1",272,4,62741281,0.0000576837132886303,0.141482202462735,106,NA,NA,0.0420354037337202,NA,0.0420354037337202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0645522009476972"
"2700","PstI.TP581762","GFW_1",930,4,62741281,0.000426661303573622,0.141482202462735,106,NA,NA,0.0428851825208827,NA,0.0428851825208828,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.136384202427291"
"2701","PstI.TP581762","GFW_50",1151,4,62741281,0.000250962132948749,0.141482202462735,106,NA,NA,0.0411483787236093,NA,0.0411483787236093,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.210566570060582"
"2702","PstI.TP581762","GHW_1",1340,4,62741281,0.000119591880724465,0.141482202462735,106,NA,NA,0.0201723848464282,NA,0.0201723848464283,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.472400530200433"
"2703","PstI.TP581762","HM_1",2217,4,62741281,0.0000145137936806059,0.141482202462735,106,NA,NA,0.0371388179148359,NA,0.0371388179148359,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0812276273298074"
"2704","PstI.TP583331","GHW_1",1443,4,1337875,0.000252847380009935,0.242378301827751,106,NA,NA,0.0263222149491295,NA,0.0263222149491295,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0384609920750398"
"2705","PstI.TP585747","GS",2024,7,57701465,0.0000277608120678189,0.0635010640372424,114,NA,NA,0.00743139942639959,NA,0.0074313994263996,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.046884043474908"
"2706","PstI.TP588109","Lg",2509,1,78200524,0.0000407669064047093,0.11497937923297,114,NA,NA,0.00972253656928312,NA,0.00972253656928313,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.076675143572256"
"2707","PstI.TP58821","GS",1952,11,495,0.000000217153703138857,0.0658014793745868,114,NA,NA,0.000219108086467107,NA,0.000219108086467107,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.028071445162797"
"2708","PstI.TP588590","GHW_1",1422,11,4212,0.000214699498956521,0.13861755164938,106,NA,NA,0.0243205483017657,NA,0.0243205483017657,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","10.3274019506173"
"2709","PstI.TP588782","GHW_1",1678,11,4213,0.000756989208992645,0.104522414914124,106,NA,NA,0.0407779361575217,NA,0.0407779361575217,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","1.38073149518073"
"2710","PstI.TP591101","GFW_1",906,11,4220,0.000341397980762567,0.237419517415701,106,NA,NA,0.0376709487352063,NA,0.0376709487352063,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","2.85435156643048"
"2711","PstI.TP591413","FM_1",284,6,32813463,0.000082167127585523,0.27759055060027,106,NA,NA,0.0423635648085809,NA,0.0423635648085809,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.0371610469289045"
"2712","PstI.TP595475","GS",1976,2,23185705,0.00000332317816159747,0.088472324892546,114,NA,NA,0.00171945437760235,NA,0.00171945437760235,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.97538702369409"
"2713","PstI.TP597057","CmN",121,11,4238,0.000103144333224452,0.213179075333147,114,NA,NA,0.0386555491115755,NA,0.0386555491115753,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","0.715975155094914"
